demand,demand_id,demand_lat,demand_lng,demand_name,supply,supply_id,supply_lat,supply_lng,supply_name,duration_min,distance_crowflies_km,distance_route_km
1.5208856028,30,51.6202149116,-3.3543977584, Pontypridd,12.7213395642,1,53.6758912692,-0.7986273328,Old Ln,239.566666667,286.656512435,376.254
1.5208856028,30,51.6202149116,-3.3543977584, Pontypridd,23.7954357273,2,54.5962508213,-2.0479931687,Bail Hill,311.366666667,342.428075117,484.52
1.5208856028,30,51.6202149116,-3.3543977584, Pontypridd,32.526751279,3,54.3830082376,-0.740023663,Hunt House,306.2,353.853115739,468.787
1.5208856028,30,51.6202149116,-3.3543977584, Pontypridd,34.7826673047,4,51.3472769719,-2.7668568239,Half Yard,78.3666666667,50.8554862002,106.018
1.5208856028,30,51.6202149116,-3.3543977584, Pontypridd,12.9450087862,5,54.7835489007,-1.3816420468,Pesspool Ln,301.066666667,375.751858673,494.471
2.4601492546,31,54.6290288853,-3.0097853785,Waithwaite Keswick,32.3812358986,0,54.0061119397,-1.7651827988,W End,119.066666667,106.578123656,150.968
2.4601492546,31,54.6290288853,-3.0097853785,Waithwaite Keswick,12.7213395642,1,53.6758912692,-0.7986273328,Old Ln,151.616666667,179.162319552,225.41
2.4601492546,31,54.6290288853,-3.0097853785,Waithwaite Keswick,23.7954357273,2,54.5962508213,-2.0479931687,Bail Hill,68.8333333333,62.2252131512,76.458
2.4601492546,31,54.6290288853,-3.0097853785,Waithwaite Keswick,32.526751279,3,54.3830082376,-0.740023663,Hunt House,151.783333333,149.500131241,186.464
2.4601492546,31,54.6290288853,-3.0097853785,Waithwaite Keswick,34.7826673047,4,51.3472769719,-2.7668568239,Half Yard,286.933333333,365.456905694,462.446
2.4601492546,31,54.6290288853,-3.0097853785,Waithwaite Keswick,12.9450087862,5,54.7835489007,-1.3816420468,Pesspool Ln,105.866666667,106.311031879,149.753
1.2950173086,32,51.2239249447,-1.1937823436, Basingstoke,32.3812358986,0,54.0061119397,-1.7651827988,W End,262.533333333,311.895503073,407.583
1.2950173086,32,51.2239249447,-1.1937823436, Basingstoke,12.7213395642,1,53.6758912692,-0.7986273328,Old Ln,223.366666667,274.076906852,362.759
1.2950173086,32,51.2239249447,-1.1937823436, Basingstoke,23.7954357273,2,54.5962508213,-2.0479931687,Bail Hill,295.166666667,379.518294046,471.025
1.2950173086,32,51.2239249447,-1.1937823436, Basingstoke,32.526751279,3,54.3830082376,-0.740023663,Hunt House,290,352.768167332,455.293
1.2950173086,32,51.2239249447,-1.1937823436, Basingstoke,34.7826673047,4,51.3472769719,-2.7668568239,Half Yard,110.15,110.559727827,133.558
1.2950173086,32,51.2239249447,-1.1937823436, Basingstoke,12.9450087862,5,54.7835489007,-1.3816420468,Pesspool Ln,284.85,396.201975786,480.976
1.8522030179,33,51.0601532159,0.5290861271, Hawkhurst,32.3812358986,0,54.0061119397,-1.7651827988,W End,291.716666667,362.778606243,430.533
1.8522030179,33,51.0601532159,0.5290861271, Hawkhurst,12.7213395642,1,53.6758912692,-0.7986273328,Old Ln,253.716666667,304.727213871,385.818
1.8522030179,33,51.0601532159,0.5290861271, Hawkhurst,23.7954357273,2,54.5962508213,-2.0479931687,Bail Hill,324.35,429.962661458,493.974
1.8522030179,33,51.0601532159,0.5290861271, Hawkhurst,32.526751279,3,54.3830082376,-0.740023663,Hunt House,319.183333333,379.507376363,478.242
1.8522030179,33,51.0601532159,0.5290861271, Hawkhurst,34.7826673047,4,51.3472769719,-2.7668568239,Half Yard,204.516666667,232.474080391,298.063
1.8522030179,33,51.0601532159,0.5290861271, Hawkhurst,12.9450087862,5,54.7835489007,-1.3816420468,Pesspool Ln,314.033333333,433.695753893,503.926
1.4328440315,34,52.7531380994,-2.3407265662, Newport,32.3812358986,0,54.0061119397,-1.7651827988,W End,163.4,144.557252573,213.12
1.4328440315,34,52.7531380994,-2.3407265662, Newport,12.7213395642,1,53.6758912692,-0.7986273328,Old Ln,136.483333333,145.403093644,198.365
1.4328440315,34,52.7531380994,-2.3407265662, Newport,23.7954357273,2,54.5962508213,-2.0479931687,Bail Hill,197.283333333,205.970290907,271.895
1.4328440315,34,52.7531380994,-2.3407265662, Newport,32.526751279,3,54.3830082376,-0.740023663,Hunt House,203.116666667,210.039033042,290.899
1.4328440315,34,52.7531380994,-2.3407265662, Newport,34.7826673047,4,51.3472769719,-2.7668568239,Half Yard,146.1,159.079070946,217.513
1.4328440315,34,52.7531380994,-2.3407265662, Newport,12.9450087862,5,54.7835489007,-1.3816420468,Pesspool Ln,197.966666667,234.576411692,316.582
1.6124296891,35,54.5657805698,-1.0685812482,Dunsdale Guisborough,32.3812358986,0,54.0061119397,-1.7651827988,W End,78.6166666667,77.037225909,100.958
1.6124296891,35,54.5657805698,-1.0685812482,Dunsdale Guisborough,12.7213395642,1,53.6758912692,-0.7986273328,Old Ln,99.95,100.580149946,155.208
1.6124296891,35,54.5657805698,-1.0685812482,Dunsdale Guisborough,23.7954357273,2,54.5962508213,-2.0479931687,Bail Hill,73.55,63.395691333,84.628
1.6124296891,35,54.5657805698,-1.0685812482,Dunsdale Guisborough,32.526751279,3,54.3830082376,-0.740023663,Hunt House,43.7166666667,29.4459245963,37.987
1.6124296891,35,54.5657805698,-1.0685812482,Dunsdale Guisborough,34.7826673047,4,51.3472769719,-2.7668568239,Half Yard,288.416666667,375.753317341,466.571
1.6124296891,35,54.5657805698,-1.0685812482,Dunsdale Guisborough,12.9450087862,5,54.7835489007,-1.3816420468,Pesspool Ln,35.2666666667,31.5410701753,51.779
2.2172343798,36,51.0655785569,-1.310019497,3 Park,32.3812358986,0,54.0061119397,-1.7651827988,W End,262.416666667,328.550144538,408.856
2.2172343798,36,51.0655785569,-1.310019497,3 Park,12.7213395642,1,53.6758912692,-0.7986273328,Old Ln,223.233333333,292.446066008,364.033
2.2172343798,36,51.0655785569,-1.310019497,3 Park,23.7954357273,2,54.5962508213,-2.0479931687,Bail Hill,295.033333333,395.890203283,472.298
2.2172343798,36,51.0655785569,-1.310019497,3 Park,32.526751279,3,54.3830082376,-0.740023663,Hunt House,289.866666667,371.048911491,456.566
2.2172343798,36,51.0655785569,-1.310019497,3 Park,34.7826673047,4,51.3472769719,-2.7668568239,Half Yard,111.333333333,106.485934393,135.043
2.2172343798,36,51.0655785569,-1.310019497,3 Park,12.9450087862,5,54.7835489007,-1.3816420468,Pesspool Ln,284.733333333,413.63795496,482.25
1.2892833796,37,54.6661516407,-3.2438978311,Cockermouth CA13,32.3812358986,0,54.0061119397,-1.7651827988,W End,133.6,120.988201106,171.703
1.2892833796,37,54.6661516407,-3.2438978311,Cockermouth CA13,12.7213395642,1,53.6758912692,-0.7986273328,Old Ln,166.15,193.954371778,246.145
1.2892833796,37,54.6661516407,-3.2438978311,Cockermouth CA13,23.7954357273,2,54.5962508213,-2.0479931687,Bail Hill,83.3833333333,77.5946441069,97.193
1.2892833796,37,54.6661516407,-3.2438978311,Cockermouth CA13,32.526751279,3,54.3830082376,-0.740023663,Hunt House,166.316666667,165.091295821,207.199
1.2892833796,37,54.6661516407,-3.2438978311,Cockermouth CA13,34.7826673047,4,51.3472769719,-2.7668568239,Half Yard,301.466666667,370.611713578,483.181
1.2892833796,37,54.6661516407,-3.2438978311,Cockermouth CA13,12.9450087862,5,54.7835489007,-1.3816420468,Pesspool Ln,120.416666667,120.651194801,170.488
1.1467835837,38,53.7312865517,-0.8667179942,M62 Goole,32.3812358986,0,54.0061119397,-1.7651827988,W End,72.3,66.5258741438,91.29
1.1467835837,38,53.7312865517,-0.8667179942,M62 Goole,12.7213395642,1,53.6758912692,-0.7986273328,Old Ln,16.2,7.6288358979,14.234
1.1467835837,38,53.7312865517,-0.8667179942,M62 Goole,23.7954357273,2,54.5962508213,-2.0479931687,Bail Hill,104.933333333,123.334126894,154.732
1.1467835837,38,53.7312865517,-0.8667179942,M62 Goole,32.526751279,3,54.3830082376,-0.740023663,Hunt House,93.4,72.9919152984,107.323
1.1467835837,38,53.7312865517,-0.8667179942,M62 Goole,34.7826673047,4,51.3472769719,-2.7668568239,Half Yard,220.833333333,294.824489246,357.29
1.1467835837,38,53.7312865517,-0.8667179942,M62 Goole,12.9450087862,5,54.7835489007,-1.3816420468,Pesspool Ln,94.6166666667,121.798627332,164.684
1.3714162826,39,53.5886185592,-1.7642830859,6 Bank,32.3812358986,0,54.0061119397,-1.7651827988,W End,84,46.4504883988,60.061
1.3714162826,39,53.5886185592,-1.7642830859,6 Bank,12.7213395642,1,53.6758912692,-0.7986273328,Old Ln,72.5166666667,64.5922624673,86.216
1.3714162826,39,53.5886185592,-1.7642830859,6 Bank,23.7954357273,2,54.5962508213,-2.0479931687,Bail Hill,122.833333333,113.639815814,160.547
1.3714162826,39,53.5886185592,-1.7642830859,6 Bank,32.526751279,3,54.3830082376,-0.740023663,Hunt House,117.683333333,111.011406931,144.815
1.3714162826,39,53.5886185592,-1.7642830859,6 Bank,34.7826673047,4,51.3472769719,-2.7668568239,Half Yard,234.783333333,258.446656264,352.611
1.3714162826,39,53.5886185592,-1.7642830859,6 Bank,12.9450087862,5,54.7835489007,-1.3816420468,Pesspool Ln,112.533333333,135.281938286,170.498
1.2821576168,40,52.3943739413,-1.669304636,Balsall Common,32.3812358986,0,54.0061119397,-1.7651827988,W End,162.833333333,179.419012043,235.139
1.2821576168,40,52.3943739413,-1.669304636,Balsall Common,12.7213395642,1,53.6758912692,-0.7986273328,Old Ln,123.65,154.058162162,190.315
1.2821576168,40,52.3943739413,-1.669304636,Balsall Common,23.7954357273,2,54.5962508213,-2.0479931687,Bail Hill,195.45,246.252594783,298.58
1.2821576168,40,52.3943739413,-1.669304636,Balsall Common,32.526751279,3,54.3830082376,-0.740023663,Hunt House,190.283333333,229.71377132,282.848
1.2821576168,40,52.3943739413,-1.669304636,Balsall Common,34.7826673047,4,51.3472769719,-2.7668568239,Half Yard,126.55,138.827139045,184.241
1.2821576168,40,52.3943739413,-1.669304636,Balsall Common,12.9450087862,5,54.7835489007,-1.3816420468,Pesspool Ln,185.15,266.493980745,308.532
1.4011507059,41,54.7033512898,-1.3021203932,A179 Hartlepool,32.3812358986,0,54.0061119397,-1.7651827988,W End,78.1833333333,83.2155222143,105.236
1.4011507059,41,54.7033512898,-1.3021203932,A179 Hartlepool,12.7213395642,1,53.6758912692,-0.7986273328,Old Ln,99.5166666667,118.954940819,159.485
1.4011507059,41,54.7033512898,-1.3021203932,A179 Hartlepool,23.7954357273,2,54.5962508213,-2.0479931687,Bail Hill,60.4166666667,49.5821836217,59.99
1.4011507059,41,54.7033512898,-1.3021203932,A179 Hartlepool,32.526751279,3,54.3830082376,-0.740023663,Hunt House,68.6333333333,50.9241095073,74.247
1.4011507059,41,54.7033512898,-1.3021203932,A179 Hartlepool,34.7826673047,4,51.3472769719,-2.7668568239,Half Yard,287.983333333,386.038774554,470.849
1.4011507059,41,54.7033512898,-1.3021203932,A179 Hartlepool,12.9450087862,5,54.7835489007,-1.3816420468,Pesspool Ln,8.7833333333,10.2885657518,13.118
2.4860327352,42,53.6927673241,-2.9736683681,Marine Dr,32.3812358986,0,54.0061119397,-1.7651827988,W End,95.35,86.8113159208,107.792
2.4860327352,42,53.6927673241,-2.9736683681,Marine Dr,12.7213395642,1,53.6758912692,-0.7986273328,Old Ln,129.866666667,143.663452725,174.402
2.4860327352,42,53.6927673241,-2.9736683681,Marine Dr,23.7954357273,2,54.5962508213,-2.0479931687,Bail Hill,129.416666667,117.312365154,158.853
2.4860327352,42,53.6927673241,-2.9736683681,Marine Dr,32.526751279,3,54.3830082376,-0.740023663,Hunt House,175.8,165.213146475,232.94
2.4860327352,42,53.6927673241,-2.9736683681,Marine Dr,34.7826673047,4,51.3472769719,-2.7668568239,Half Yard,228.866666667,261.290783744,340.084
2.4860327352,42,53.6927673241,-2.9736683681,Marine Dr,12.9450087862,5,54.7835489007,-1.3816420468,Pesspool Ln,166.783333333,159.672436041,231.867
1.6572915486,43,50.246079081,-5.1602018734,St Day,32.3812358986,0,54.0061119397,-1.7651827988,W End,403.416666667,478.427884084,640.53
1.6572915486,43,50.246079081,-5.1602018734,St Day,12.7213395642,1,53.6758912692,-0.7986273328,Old Ln,364.233333333,485.0099529,595.706
1.6572915486,43,50.246079081,-5.1602018734,St Day,23.7954357273,2,54.5962508213,-2.0479931687,Bail Hill,436.033333333,528.130859469,703.971
1.6572915486,43,50.246079081,-5.1602018734,St Day,32.526751279,3,54.3830082376,-0.740023663,Hunt House,430.883333333,549.884674383,688.239
1.6572915486,43,50.246079081,-5.1602018734,St Day,34.7826673047,4,51.3472769719,-2.7668568239,Half Yard,163.383333333,208.480012531,249.159
1.6572915486,43,50.246079081,-5.1602018734,St Day,12.9450087862,5,54.7835489007,-1.3816420468,Pesspool Ln,425.733333333,566.031759318,713.923
1.5647561949,44,50.910380038,-3.0816218825,Chard TA20,32.3812358986,0,54.0061119397,-1.7651827988,W End,297.116666667,355.771587354,454.216
1.5647561949,44,50.910380038,-3.0816218825,Chard TA20,12.7213395642,1,53.6758912692,-0.7986273328,Old Ln,257.95,344.740047975,409.393
1.5647561949,44,50.910380038,-3.0816218825,Chard TA20,23.7954357273,2,54.5962508213,-2.0479931687,Bail Hill,329.733333333,415.907782883,517.658
1.5647561949,44,50.910380038,-3.0816218825,Chard TA20,32.526751279,3,54.3830082376,-0.740023663,Hunt House,324.583333333,417.467121839,501.926
1.5647561949,44,50.910380038,-3.0816218825,Chard TA20,34.7826673047,4,51.3472769719,-2.7668568239,Half Yard,57.0833333333,53.3493016156,62.846
1.5647561949,44,50.910380038,-3.0816218825,Chard TA20,12.9450087862,5,54.7835489007,-1.3816420468,Pesspool Ln,319.433333333,445.784210268,527.609
2.1380906603,45,53.4737212117,-1.6969273405, Sheffield,32.3812358986,0,54.0061119397,-1.7651827988,W End,93,59.4042905745,112.255
2.1380906603,45,53.4737212117,-1.6969273405, Sheffield,12.7213395642,1,53.6758912692,-0.7986273328,Old Ln,74.2333333333,63.5954868061,93.612
2.1380906603,45,53.4737212117,-1.6969273405, Sheffield,23.7954357273,2,54.5962508213,-2.0479931687,Bail Hill,125.633333333,126.996259215,175.697
2.1380906603,45,53.4737212117,-1.6969273405, Sheffield,32.526751279,3,54.3830082376,-0.740023663,Hunt House,120.466666667,119.095732144,159.965
2.1380906603,45,53.4737212117,-1.6969273405, Sheffield,34.7826673047,4,51.3472769719,-2.7668568239,Half Yard,224.266666667,247.470952638,342.378
2.1380906603,45,53.4737212117,-1.6969273405, Sheffield,12.9450087862,5,54.7835489007,-1.3816420468,Pesspool Ln,115.316666667,147.189948148,185.649
1.4248357232,46,53.4042722073,-4.3466768238,B5111 Amlwch,32.3812358986,0,54.0061119397,-1.7651827988,W End,199.4,183.100275408,284.695
1.4248357232,46,53.4042722073,-4.3466768238,B5111 Amlwch,12.7213395642,1,53.6758912692,-0.7986273328,Old Ln,206.783333333,237.062027561,307.543
1.4248357232,46,53.4042722073,-4.3466768238,B5111 Amlwch,23.7954357273,2,54.5962508213,-2.0479931687,Bail Hill,233.283333333,200.735325655,343.47
1.4248357232,46,53.4042722073,-4.3466768238,B5111 Amlwch,32.526751279,3,54.3830082376,-0.740023663,Hunt House,252.716666667,260.820906102,366.081
1.4248357232,46,53.4042722073,-4.3466768238,B5111 Amlwch,34.7826673047,4,51.3472769719,-2.7668568239,Half Yard,288.516666667,252.842843639,439.377
1.4248357232,46,53.4042722073,-4.3466768238,B5111 Amlwch,12.9450087862,5,54.7835489007,-1.3816420468,Pesspool Ln,247.583333333,247.286722787,391.765
1.0681959862,47,50.8986262419,-3.8431134504,13 B3042,32.3812358986,0,54.0061119397,-1.7651827988,W End,328.933333333,373.373768171,501.124
1.0681959862,47,50.8986262419,-3.8431134504,13 B3042,12.7213395642,1,53.6758912692,-0.7986273328,Old Ln,289.75,372.177178,456.3
1.0681959862,47,50.8986262419,-3.8431134504,13 B3042,23.7954357273,2,54.5962508213,-2.0479931687,Bail Hill,361.55,428.794953721,564.566
1.0681959862,47,50.8986262419,-3.8431134504,13 B3042,32.526751279,3,54.3830082376,-0.740023663,Hunt House,356.383333333,440.740758469,548.833
1.0681959862,47,50.8986262419,-3.8431134504,13 B3042,34.7826673047,4,51.3472769719,-2.7668568239,Half Yard,88.9,90.3575411871,109.754
1.0681959862,47,50.8986262419,-3.8431134504,13 B3042,12.9450087862,5,54.7835489007,-1.3816420468,Pesspool Ln,351.25,462.831032946,574.517
2.3500727923,48,53.0956208008,-1.1448640839,265 Main,32.3812358986,0,54.0061119397,-1.7651827988,W End,114.85,109.318007496,140.569
2.3500727923,48,53.0956208008,-1.1448640839,265 Main,12.7213395642,1,53.6758912692,-0.7986273328,Old Ln,76.85,68.5447652014,95.855
2.3500727923,48,53.0956208008,-1.1448640839,265 Main,23.7954357273,2,54.5962508213,-2.0479931687,Bail Hill,147.466666667,177.218084463,204.011
2.3500727923,48,53.0956208008,-1.1448640839,265 Main,32.526751279,3,54.3830082376,-0.740023663,Hunt House,142.316666667,145.709306245,188.279
2.3500727923,48,53.0956208008,-1.1448640839,265 Main,34.7826673047,4,51.3472769719,-2.7668568239,Half Yard,183.15,223.809297476,277.812
2.3500727923,48,53.0956208008,-1.1448640839,265 Main,12.9450087862,5,54.7835489007,-1.3816420468,Pesspool Ln,137.166666667,188.450653703,213.963
2.342851401,49,53.0077764567,-0.0578532773,Frith Bank,32.3812358986,0,54.0061119397,-1.7651827988,W End,156.05,158.619367778,203.296
2.342851401,49,53.0077764567,-0.0578532773,Frith Bank,12.7213395642,1,53.6758912692,-0.7986273328,Old Ln,105.033333333,89.2152993378,125.646
2.342851401,49,53.0077764567,-0.0578532773,Frith Bank,23.7954357273,2,54.5962508213,-2.0479931687,Bail Hill,188.666666667,220.030935676,266.738
2.342851401,49,53.0077764567,-0.0578532773,Frith Bank,32.526751279,3,54.3830082376,-0.740023663,Hunt House,173.233333333,159.518347434,192.752
2.342851401,49,53.0077764567,-0.0578532773,Frith Bank,34.7826673047,4,51.3472769719,-2.7668568239,Half Yard,242.433333333,261.565996874,341.779
2.342851401,49,53.0077764567,-0.0578532773,Frith Bank,12.9450087862,5,54.7835489007,-1.3816420468,Pesspool Ln,178.366666667,215.890615838,276.69
2.1272007749,50,54.1997589292,-2.213968862,Rock Cottage,32.3812358986,0,54.0061119397,-1.7651827988,W End,56.6833333333,36.4063396554,42.937
2.1272007749,50,54.1997589292,-2.213968862,Rock Cottage,12.7213395642,1,53.6758912692,-0.7986273328,Old Ln,134.683333333,109.683977053,138.838
2.1272007749,50,54.1997589292,-2.213968862,Rock Cottage,23.7954357273,2,54.5962508213,-2.0479931687,Bail Hill,122.783333333,45.4150830845,100.03
2.1272007749,50,54.1997589292,-2.213968862,Rock Cottage,32.526751279,3,54.3830082376,-0.740023663,Hunt House,159.466666667,98.0863604868,145.002
2.1272007749,50,54.1997589292,-2.213968862,Rock Cottage,34.7826673047,4,51.3472769719,-2.7668568239,Half Yard,291.583333333,319.499014866,404.673
2.1272007749,50,54.1997589292,-2.213968862,Rock Cottage,12.9450087862,5,54.7835489007,-1.3816420468,Pesspool Ln,131.15,84.4187834123,126.269
1.7475904462,51,54.5828516465,-3.4075587905,Lamplugh Workington,32.3812358986,0,54.0061119397,-1.7651827988,W End,150.3,124.680936093,189.753
1.7475904462,51,54.5828516465,-3.4075587905,Lamplugh Workington,12.7213395642,1,53.6758912692,-0.7986273328,Old Ln,182.85,198.103467012,264.195
1.7475904462,51,54.5828516465,-3.4075587905,Lamplugh Workington,23.7954357273,2,54.5962508213,-2.0479931687,Bail Hill,100.083333333,87.8719208441,115.243
1.7475904462,51,54.5828516465,-3.4075587905,Lamplugh Workington,32.526751279,3,54.3830082376,-0.740023663,Hunt House,183.016666667,174.249973131,225.249
1.7475904462,51,54.5828516465,-3.4075587905,Lamplugh Workington,34.7826673047,4,51.3472769719,-2.7668568239,Half Yard,318.166666667,362.522102754,501.23
1.7475904462,51,54.5828516465,-3.4075587905,Lamplugh Workington,12.9450087862,5,54.7835489007,-1.3816420468,Pesspool Ln,137.116666667,132.511803385,188.538
1.2821606871,52,50.4678390618,-4.4116764034,Merrymeet Liskeard,32.3812358986,0,54.0061119397,-1.7651827988,W End,371.916666667,433.047773592,588.598
1.2821606871,52,50.4678390618,-4.4116764034,Merrymeet Liskeard,12.7213395642,1,53.6758912692,-0.7986273328,Old Ln,332.75,434.256012377,543.774
1.2821606871,52,50.4678390618,-4.4116764034,Merrymeet Liskeard,23.7954357273,2,54.5962508213,-2.0479931687,Bail Hill,404.533333333,486.402859307,652.04
1.2821606871,52,50.4678390618,-4.4116764034,Merrymeet Liskeard,32.526751279,3,54.3830082376,-0.740023663,Hunt House,399.383333333,501.877510013,636.307
1.2821606871,52,50.4678390618,-4.4116764034,Merrymeet Liskeard,34.7826673047,4,51.3472769719,-2.7668568239,Half Yard,131.883333333,151.475699079,197.228
1.2821606871,52,50.4678390618,-4.4116764034,Merrymeet Liskeard,12.9450087862,5,54.7835489007,-1.3816420468,Pesspool Ln,394.233333333,521.978399849,661.991
1.7971320181,53,53.0046302496,-3.6435006838, Corwen,32.3812358986,0,54.0061119397,-1.7651827988,W End,180.266666667,167.134099114,224.152
1.7971320181,53,53.0046302496,-3.6435006838, Corwen,12.7213395642,1,53.6758912692,-0.7986273328,Old Ln,187.666666667,203.601164109,247
1.7971320181,53,53.0046302496,-3.6435006838, Corwen,23.7954357273,2,54.5962508213,-2.0479931687,Bail Hill,214.15,205.915564271,282.927
1.7971320181,53,53.0046302496,-3.6435006838, Corwen,32.526751279,3,54.3830082376,-0.740023663,Hunt House,233.583333333,245.485320655,305.538
1.7971320181,53,53.0046302496,-3.6435006838, Corwen,34.7826673047,4,51.3472769719,-2.7668568239,Half Yard,240.133333333,193.86137185,325.695
1.7971320181,53,53.0046302496,-3.6435006838, Corwen,12.9450087862,5,54.7835489007,-1.3816420468,Pesspool Ln,228.45,247.509004871,331.222
1.1362457318,54,54.75890424,-1.871101845, Wolsingham,32.3812358986,0,54.0061119397,-1.7651827988,W End,101.083333333,84.0460085503,116.838
1.1362457318,54,54.75890424,-1.871101845, Wolsingham,12.7213395642,1,53.6758912692,-0.7986273328,Old Ln,125.35,139.328170947,174.662
1.1362457318,54,54.75890424,-1.871101845, Wolsingham,23.7954357273,2,54.5962508213,-2.0479931687,Bail Hill,40.1,21.3938321171,31.67
1.1362457318,54,54.75890424,-1.871101845, Wolsingham,32.526751279,3,54.3830082376,-0.740023663,Hunt House,108.266666667,84.2441815295,110.446
1.1362457318,54,54.75890424,-1.871101845, Wolsingham,34.7826673047,4,51.3472769719,-2.7668568239,Half Yard,313.816666667,384.244893071,486.025
1.1362457318,54,54.75890424,-1.871101845, Wolsingham,12.9450087862,5,54.7835489007,-1.3816420468,Pesspool Ln,46.8166666667,31.6082390754,42.343
1.5847806877,55,51.4908974845,-1.1995694265,Dog Ln,32.3812358986,0,54.0061119397,-1.7651827988,W End,238.666666667,282.388293162,361.764
1.5847806877,55,51.4908974845,-1.1995694265,Dog Ln,12.7213395642,1,53.6758912692,-0.7986273328,Old Ln,199.5,244.578670742,316.941
1.5847806877,55,51.4908974845,-1.1995694265,Dog Ln,23.7954357273,2,54.5962508213,-2.0479931687,Bail Hill,271.283333333,350.106237892,425.206
1.5847806877,55,51.4908974845,-1.1995694265,Dog Ln,32.526751279,3,54.3830082376,-0.740023663,Hunt House,266.133333333,323.225494705,409.474
1.5847806877,55,51.4908974845,-1.1995694265,Dog Ln,34.7826673047,4,51.3472769719,-2.7668568239,Half Yard,102.583333333,110.148819273,131.091
1.5847806877,55,51.4908974845,-1.1995694265,Dog Ln,12.9450087862,5,54.7835489007,-1.3816420468,Pesspool Ln,260.983333333,366.51180701,435.157
1.0939401289,56,51.0572612951,-4.2270260986,S W,32.3812358986,0,54.0061119397,-1.7651827988,W End,348.383333333,368.062921712,534.102
1.0939401289,56,51.0572612951,-4.2270260986,S W,12.7213395642,1,53.6758912692,-0.7986273328,Old Ln,309.2,373.216893009,489.279
1.0939401289,56,51.0572612951,-4.2270260986,S W,23.7954357273,2,54.5962508213,-2.0479931687,Bail Hill,381,420.161299967,597.544
1.0939401289,56,51.0572612951,-4.2270260986,S W,32.526751279,3,54.3830082376,-0.740023663,Hunt House,375.833333333,438.478400234,581.812
1.0939401289,56,51.0572612951,-4.2270260986,S W,34.7826673047,4,51.3472769719,-2.7668568239,Half Yard,108.35,107.006784033,142.732
1.0939401289,56,51.0572612951,-4.2270260986,S W,12.9450087862,5,54.7835489007,-1.3816420468,Pesspool Ln,370.7,456.485649651,607.496
1.4364455606,57,52.9296825107,-0.7227013573,A52 Grantham,32.3812358986,0,54.0061119397,-1.7651827988,W End,120.466666667,138.316312664,163.61
1.4364455606,57,52.9296825107,-0.7227013573,A52 Grantham,12.7213395642,1,53.6758912692,-0.7986273328,Old Ln,82.45,83.1772862037,118.896
1.4364455606,57,52.9296825107,-0.7227013573,A52 Grantham,23.7954357273,2,54.5962508213,-2.0479931687,Bail Hill,153.083333333,204.970309912,227.052
1.4364455606,57,52.9296825107,-0.7227013573,A52 Grantham,32.526751279,3,54.3830082376,-0.740023663,Hunt House,147.916666667,161.71117385,211.32
1.4364455606,57,52.9296825107,-0.7227013573,A52 Grantham,34.7826673047,4,51.3472769719,-2.7668568239,Half Yard,191.466666667,224.823560823,278.014
1.4364455606,57,52.9296825107,-0.7227013573,A52 Grantham,12.9450087862,5,54.7835489007,-1.3816420468,Pesspool Ln,142.766666667,210.775932687,237.004
1.2879609756,58,53.8740168271,-2.0389753006,Long Hill,32.3812358986,0,54.0061119397,-1.7651827988,W End,38.6833333333,23.2173963619,36.573
1.2879609756,58,53.8740168271,-2.0389753006,Long Hill,12.7213395642,1,53.6758912692,-0.7986273328,Old Ln,96.8166666667,84.6653755357,104.742
1.2879609756,58,53.8740168271,-2.0389753006,Long Hill,23.7954357273,2,54.5962508213,-2.0479931687,Bail Hill,123.233333333,80.363800928,136.629
1.2879609756,58,53.8740168271,-2.0389753006,Long Hill,32.526751279,3,54.3830082376,-0.740023663,Hunt House,141.766666667,102.043989281,149.654
1.2879609756,58,53.8740168271,-2.0389753006,Long Hill,34.7826673047,4,51.3472769719,-2.7668568239,Half Yard,249.383333333,285.356691975,380.797
1.2879609756,58,53.8740168271,-2.0389753006,Long Hill,12.9450087862,5,54.7835489007,-1.3816420468,Pesspool Ln,118.133333333,109.861263105,151.999
1.671663434,59,51.7663836797,-0.8138764345,Aylesbury HP22,32.3812358986,0,54.0061119397,-1.7651827988,W End,232.233333333,257.247493324,317.16
1.671663434,59,51.7663836797,-0.8138764345,Aylesbury HP22,12.7213395642,1,53.6758912692,-0.7986273328,Old Ln,193.05,212.4326055,272.337
1.671663434,59,51.7663836797,-0.8138764345,Aylesbury HP22,23.7954357273,2,54.5962508213,-2.0479931687,Bail Hill,264.85,325.437518107,380.602
1.671663434,59,51.7663836797,-0.8138764345,Aylesbury HP22,32.526751279,3,54.3830082376,-0.740023663,Hunt House,259.683333333,291.156000934,364.87
1.671663434,59,51.7663836797,-0.8138764345,Aylesbury HP22,34.7826673047,4,51.3472769719,-2.7668568239,Half Yard,149.75,143.19340123,194.083
1.671663434,59,51.7663836797,-0.8138764345,Aylesbury HP22,12.9450087862,5,54.7835489007,-1.3816420468,Pesspool Ln,254.533333333,337.801456214,390.554
